feature,F_value,MI
home_home_tm15_points,28.288415804587032,0.028289964572966397
ratio_home_strong_itm25_points,0.022709139530277003,0.027303351935123565
diff_away_goals_conceded,4.1837069281262735,0.02677809910531792
away_medium_games_wins,9.241316339439521,0.02671415108645281
home_away_weak_average_throughput,5.211106794365848,0.025584761844648085
ratio_home_strong_tm05_points,2.954979869691486,0.025523885545593927
home_home_games_losses,2.3716127780758987,0.024621048242197574
diff_away_tb45_points,10.72308126340415,0.023760251631506968
home_general_average_throughput,60.018546362824516,0.023229216226821947
diff_weak_itb05_points,0.32988414650695363,0.02315003136777971
away_medium_tm45_points,9.198873206229564,0.02260949279180835
home_away_itb_points,1.1056974514558189,0.022410647878142953
home_away_medium_tm25_points,6.389392393774133,0.022054435597461897
ratio_away_strong_tm15_points,17.161468585497023,0.02203492875519686
ratio_away_strong_ozn_points,6.563149070122081,0.021803895302703324
home_home_average_throughput,157.42598228313295,0.021345756051887044
ratio_strong_itb25_points,3.167484722425231,0.02124973729116597
away_home_strong_tb15_points,3.6164829522391186,0.021218551924438778
ratio_home_medium_tb45_points,6.24706010178733,0.020924826106698546
home_home_strong_victory_dry,5.876600965410171,0.020320093035680387
diff_away_weak_tm25_points,0.984611770834313,0.020254993709036384
diff_away_strong_games_losses,0.3940248387087084,0.02012104807654591
away_away_strong_average_throughput,124.86526474903384,0.020104023709445862
away_medium_goals_conceded,7.055362265460267,0.01998391876871164
home_home_tb25_points,3.7862518897313917,0.019936966602863926
ratio_medium_goals_ratio,0.0793455936864069,0.019922959010985508
diff_away_weak_tm35_points,0.9738240828661652,0.01954327497187336
home_strong_itm15_points,6.041637706556285,0.01948934928483137
diff_home_strong_goals_difference,5.807007652118428,0.01947642980372244
home_home_tb_points,3.7862518897313917,0.019476336912179093
diff_general_itb05_points,0.03502029662959589,0.019373184322603265
home_away_medium_itm45_points,6.329316159063238,0.019366802603745015
diff_away_weak_overtime_wins,5.585287761776455,0.019357756931670522
diff_general_itm45_points,0.1668396658702227,0.019320036919027395
away_home_weak_goals_difference,3.824346133329665,0.01928989011303006
home_strong_oz_points,0.5731181408123357,0.019084676610842344
diff_home_medium_overtime_losses,5.085429495886135,0.019037307991247587
diff_away_weak_average_throughput,10.221953159796326,0.018991506621028442
diff_home_itb25_points,11.67121818003216,0.018906528290345115
away_general_tb25_points,0.0750219032512049,0.018881480308366783
home_home_medium_oz_points,2.1779918085150456,0.018857705172345973
home_home_medium_tm25_points,12.07964925233765,0.018771816806003372
ratio_away_tb15_points,1.1999160389604915,0.018698973257120777
away_away_average_scoring,134.96786359304917,0.018437996930161127
away_home_strong_games_losses,3.203895828969142,0.01837758540550194
diff_home_tm35_points,4.3510228413353635,0.01826029689434705
home_away_strong_tb55_points,0.023752239198172168,0.01819633400985765
ratio_away_strong_goals_difference,7.830797610457406,0.01819309330526142
diff_home_itb45_points,24.752533968949827,0.018103726767222383
diff_away_itm55_points,0.14998743753068922,0.018098758859775188
home_weak_itb25_points,0.6742833613659562,0.01803269905221505
diff_strong_itm25_points,0.18641338383289469,0.01802434439502587
ratio_home_strong_ozn_points,0.7766591523452141,0.018005855823083117
away_away_tm25_points,24.557388151348473,0.017998292091271573
away_away_tb35_points,5.458101611568481,0.017966545276773438
away_weak_tb25_points,2.323545278148741,0.01792054817262656
home_home_strong_itm35_points,2.9848566788825885,0.017919649234880985
away_away_medium_itb35_points,0.0041579027677739605,0.01783534017063637
away_away_victory_dry,10.267902610663,0.017803999771169643
away_away_strong_tm55_points,2.120267984419879,0.017712715568220183
away_home_tb15_points,5.222963701357123,0.017675120096233066
diff_home_tm15_points,6.459151255775002,0.017576816372196546
away_strong_tb45_points,2.551045432532753,0.017566740657677826
diff_away_weak_tb25_points,0.8083664796940392,0.01752740968119859
home_home_medium_tm05_points,9.083536453234466,0.01751860494096391
away_strong_average_throughput,79.22017232602514,0.01746483777549024
away_weak_itm35_points,7.979461118625262,0.017253511109604602
diff_weak_tb05_points,0.38854351068410675,0.017248636020293695
ratio_weak_itb35_points,2.3579217821918874,0.01714581861501241
ratio_away_strong_itb55_points,5.5424129820573835,0.01702624045505452
home_home_strong_tm25_points,20.15375095567875,0.016891853833593373
ratio_away_games_draws,2.5127030491951734,0.016873288276976872
away_weak_average_scoring,3.631296938113186,0.01671962357841661
home_away_weak_games_played,4.34302588694508,0.01669404892613091
ratio_home_medium_itb25_points,5.081782457562685,0.016605612488513444
ratio_home_weak_tm15_points,3.1772667649389326,0.01657280662746885
home_medium_itb25_points,0.28653533913618495,0.016467747819707945
home_home_strong_itb55_points,6.717657815080027,0.016462788800252426
away_general_goals_conceded,0.1668707899078656,0.016333052453145314
away_medium_games_draws,8.438886684298474,0.01631612979023611
away_general_itm05_points,17.191822042263926,0.01626493020086972
diff_away_medium_tm05_points,0.8451266316643034,0.016247431741586382
ratio_home_strong_itb25_points,17.21305508320354,0.016240601320954617
away_away_overtime_losses,7.252502306851366,0.016151105115398856
home_home_strong_itm05_points,18.076207664079426,0.016128041427773354
away_medium_itb15_points,7.236562700793949,0.016105931635059356
home_weak_games_played,4.965215512852284,0.01607503134852628
diff_home_strong_tm05_points,4.465585890464936,0.01598651787910388
home_home_medium_itb15_points,1.418083369842163,0.015959196110339136
away_home_weak_points,6.8619386044607875,0.015949177286619154
ratio_medium_average_throughput,1.0187333330492196,0.01587264511566655
