feature,F_value,MI
home_home_strong_tb25_points,0.35148831244181616,0.010069277099217455
home_home_tb_points,0.16655128776409453,0.010048906740782071
diff_strong_tm35_points,0.07707192568348319,0.01002827708827736
away_general_average_scoring,84.26733909786412,0.010025270349519388
home_home_tb25_points,0.16655128776409453,0.010022497253920903
home_home_strong_ozn_points,30.17983532821242,0.010017724535547723
diff_away_weak_goals_ratio,2.623356521857084,0.010001177279439277
ratio_general_oz_points,0.03080696720783489,0.009971719477524177
away_away_weak_tb55_points,1.087123134031241,0.009965822029576188
ratio_home_medium_itb15_points,0.0005068999089912488,0.009935069700657051
away_home_strong_itb45_points,0.9475067049088035,0.009919545958188891
ratio_home_weak_average_scoring,4.650698805689252,0.009917849439193605
away_home_medium_lossing_dry,5.233243802316063,0.0099072686899353
ratio_away_goals_scored,5.1458328573509835,0.00987038759912684
away_home_strong_tm25_points,5.909957642935909,0.009843473383639889
diff_home_medium_games_wins,0.24887045579446374,0.009822305777381635
diff_away_strong_itm05_points,3.5204189253538782,0.009802671433369659
home_home_weak_itb35_points,5.335770542043737,0.009774707544430994
diff_general_tm45_points,0.0961005580165572,0.009769977054977508
away_strong_oz_points,0.02835094985585822,0.009758048739279213
away_strong_itm35_points,3.552848128760678,0.009717831822114498
away_away_medium_goals_scored,4.409328854138887,0.009651152111482375
home_strong_tm25_points,7.296748002703092,0.009646702234841209
ratio_home_overtime_losses,2.8088817681519997,0.009614654574417791
ratio_general_itb45_points,0.07288261953067557,0.009573048432129694
away_home_weak_tm15_points,1.580639433916559,0.009542411037534393
away_away_tm05_points,18.59378680021274,0.009526328169678022
away_away_strong_tb15_points,0.07345593316990677,0.009521665284940584
diff_home_strong_tm35_points,1.5504011430428073,0.009512012120631796
diff_home_medium_tb_points,0.435124583952352,0.009494678201998452
home_strong_itb_points,0.5566936657711662,0.009479169453566083
home_medium_goals_conceded,3.1612532686887027,0.00946843023632038
home_away_strong_itb_points,1.756393014363513,0.009442792839983394
diff_general_average_throughput,2.195128294285832,0.009427655952124914
away_weak_goals_difference,1.3633664326784798,0.009395355551124362
home_away_strong_itm05_points,2.473970375890125,0.009360441090827454
diff_away_medium_tb05_points,0.0016537710512185178,0.009356964656728861
away_away_strong_itb_points,0.521188394996678,0.009326566613187426
ratio_strong_overtime_losses,1.4134826653015413,0.009323274156697314
ratio_home_medium_goals_ratio,2.5327544191750073,0.009310803796283018
ratio_away_strong_tm35_points,1.360871552283977,0.009270164811729487
away_home_itb05_points,4.061682670942664,0.00924775333571426
home_home_strong_average_throughput,88.63104309294114,0.00924770972717548
ratio_away_medium_tm55_points,0.05765773550995681,0.00924725834029827
home_home_strong_tm45_points,3.7629313186757902,0.00922756120897672
home_away_medium_tb25_points,5.692356064427875,0.009196967671107892
diff_home_weak_goals_conceded,0.1830165850038998,0.009168339158102556
away_away_weak_victory_dry,0.7299541622762582,0.009167019282185773
diff_away_itm15_points,0.5736937176215584,0.009147731266172743
diff_medium_itb25_points,0.0754052398535793,0.009128340303892868
diff_away_medium_itb55_points,0.38793812598820876,0.009100058734929473
diff_away_weak_games_wins,2.247815801837387,0.009099021981284316
home_away_strong_tm35_points,2.3978947829296313,0.009076896977099569
ratio_home_strong_games_played,0.7479287457504852,0.00907579248406587
diff_home_tm25_points,2.443136941574187,0.009029870199408041
ratio_away_strong_itm05_points,18.93279167782917,0.009027968139551312
away_away_weak_games_wins,1.5179213662722701,0.008989068243366205
ratio_away_medium_games_draws,0.5999114035309219,0.008969373324851704
home_home_strong_lossing_dry,13.406028080802063,0.008946800486505646
home_home_medium_tm_points,7.33475892863697,0.008933181429399584
ratio_weak_tm15_points,3.2556031016307654,0.00892726429978885
away_away_tm_points,17.09915838554934,0.008911169636434568
home_general_tb05_points,1.592331887035071,0.008897449210337527
home_general_tm35_points,5.484803311321418,0.00889439703904138
home_home_medium_goals_conceded,1.0288945629241608,0.008865362106157626
diff_home_weak_itb05_points,0.07595444328904728,0.008855675374410454
diff_home_strong_tm45_points,0.14179377412118718,0.008855370702409493
ratio_home_medium_points,1.7188280483091758e-05,0.008831169819443208
away_home_goals_conceded,4.966539653544468,0.008823576525303967
ratio_home_strong_tm15_points,3.4271614967987287,0.008807885792850634
away_away_weak_itm_points,2.486474530748595,0.008749959177258182
ratio_home_medium_tm_points,0.3897584704568019,0.008714100711141315
diff_medium_games_wins,0.23368400587056515,0.008712421347977894
ratio_weak_itb15_points,2.963675388347391,0.008705659471303084
home_weak_itb15_points,1.9175696865036231,0.008705480223549333
home_away_strong_average_throughput,5.988216038685098,0.008691724452825955
diff_away_medium_itm35_points,0.11402625934265723,0.008666872286882343
home_away_tm15_points,3.63413633406214,0.008662876409772036
ratio_general_lossing_dry,5.780406323780952,0.0086437033514426
diff_away_medium_lossing_dry,0.32586863638060076,0.008635165512353327
diff_away_weak_ozn_points,1.1004108139098794,0.00860474344527784
diff_home_games_wins,0.8433252887226653,0.008583604369247988
diff_away_strong_tm05_points,0.008237647853622486,0.008564955057603463
diff_home_average_throughput,45.95438529504958,0.008552479694344362
home_away_itm35_points,2.311103327151424,0.008532482998036883
ratio_general_tm45_points,0.5389021117256207,0.00852459173907616
ratio_home_strong_tm_points,0.6016064968239785,0.008519429754718866
away_away_tb25_points,0.14391603225674568,0.008518545228830554
diff_home_strong_average_throughput,47.01334964584556,0.00849438637884159
diff_home_strong_average_scoring,10.43782415192689,0.00847632514713692
away_away_oz_points,1.2624705251443238,0.00842729865763081
home_general_tb_points,0.008017863543118158,0.00842277103078315
away_home_weak_tm_points,3.920439451327209,0.008381863414769208
away_away_strong_tb45_points,0.09234128720670623,0.008380503498025993
diff_away_strong_overtime_wins,0.22570635551685622,0.008375345003779122
away_general_itm35_points,3.663755542978344,0.008375327485313111
ratio_weak_tm05_points,3.1434148240057254,0.008365364691613975
home_home_itm_points,5.031230315465735,0.00836422068705489
away_away_strong_itm15_points,8.229630725767771,0.00835522096000152
diff_away_weak_oz_points,0.014426743271507007,0.008354036995318115
ratio_away_weak_itm35_points,0.24949891945951022,0.008315606818660726
ratio_home_goals_ratio,15.406059806787683,0.00831556184157245
diff_away_itb_points,2.0454255412970803,0.00829709392836464
away_away_itm05_points,36.24860355770507,0.008292403418305838
home_away_strong_itb05_points,1.543341385638151,0.008276510076988375
away_medium_goals_ratio,0.4592212151899057,0.008276508794544002
home_home_lossing_dry,15.739884629778176,0.008266948656539652
home_away_games_wins,3.6405693624948263,0.008259517850439435
away_away_weak_itm45_points,3.337882785711117,0.008253228407784752
away_home_strong_itm55_points,3.8322670954706717,0.008253193198676456
diff_home_weak_tb15_points,0.07483082456787164,0.008211276737501993
ratio_weak_itm55_points,1.0394110785165567,0.008196872897890062
ratio_strong_itb15_points,0.5266915680317528,0.008191177397649296
away_weak_itb25_points,1.391488201290407,0.008190177124408393
diff_strong_tm15_points,0.3021441205164262,0.00817249895419514
away_medium_goals_difference,1.2629006778483813,0.008162243609801889
diff_home_strong_ozn_points,7.466265171105,0.008145532784909149
away_home_strong_itb15_points,2.591949288058108,0.008130609667119204
diff_general_itm45_points,0.018152227122804294,0.00810973414995697
home_away_strong_goals_ratio,0.07418462843748433,0.008080331812448938
home_away_medium_itb35_points,0.03871535740932936,0.008048699489233924
diff_general_tb35_points,0.10328239800509269,0.008044225263525995
ratio_home_strong_goals_conceded,7.50422039130323,0.00803867788835011
ratio_away_weak_tm15_points,2.1844828172840063,0.008034612508747818
ratio_general_tb35_points,0.004950903117408151,0.008021733780471552
home_strong_itm_points,2.4932156880511047,0.008013627625225173
home_away_weak_tm35_points,0.9538178894394407,0.007976144960429421
away_home_medium_itm15_points,8.164845471859346,0.007972771616983731
ratio_home_itm05_points,4.047342005888218,0.007955524789514223
away_home_weak_itm25_points,2.6675868335782686,0.007947202214686033
ratio_home_weak_itb25_points,3.1047881686832555,0.007917314609294346
diff_away_itb15_points,2.0454255412970803,0.007914353530269036
away_home_strong_tb05_points,4.024101791691013,0.007905060729524127
diff_away_weak_itm_points,0.3700390046815158,0.00789588858182566
diff_away_strong_tb05_points,0.015665272982728337,0.007876200319101079
away_strong_itb35_points,1.078988298040541,0.007853948253949472
home_weak_goals_ratio,11.388620425516073,0.007835849957015029
away_away_weak_tm25_points,4.005470321273693,0.00781806100254867
away_general_tm45_points,5.435275089113426,0.0078018310279672765
diff_away_tb35_points,2.280800969430472,0.007767462173782214
away_home_average_scoring,5.221870818165167,0.007765775627371019
diff_home_medium_tm25_points,0.9965122350286516,0.007742049608541635
home_home_games_draws,0.2731946950762977,0.007738101662353003
diff_away_goals_difference,10.952033607460583,0.007736379089045897
ratio_home_weak_itm25_points,0.7386306462278197,0.007727426906654289
away_home_strong_tb25_points,3.6997691502001486,0.007719801054399733
ratio_strong_tm_points,0.4667678230714296,0.007717007912084739
away_away_weak_oz_points,1.0986769315706955,0.007689469030273344
away_away_itb55_points,0.31719631476807564,0.007661558184116624
diff_weak_games_wins,3.5323669235288215,0.0076527459130906195
diff_home_medium_tb05_points,0.03033112359941148,0.007651857559985764
ratio_away_strong_tb45_points,3.270951064191434,0.007638954635811324
away_away_medium_ozn_points,13.379110032067652,0.007638819691099252
away_general_points,0.3217460844311848,0.007629308946318858
ratio_medium_oz_points,0.03907714196870504,0.007601402326551598
home_weak_itm35_points,1.9257508225839164,0.007567478853896414
home_home_strong_goals_difference,2.7466940894168728,0.007555279196935771
ratio_strong_itb_points,0.5266915680317528,0.007548479139086073
home_general_tm25_points,8.895184328383454,0.0075454726339097
away_weak_itb45_points,3.0911072328125764,0.007544003407545352
home_away_average_throughput,1.1954939576619497,0.007525835970743522
ratio_home_tb05_points,1.494101660472704,0.007524549656382495
diff_weak_games_losses,0.03628322766008461,0.007496986363715763
home_home_strong_tb15_points,0.014213369908280956,0.007491321960610531
ratio_home_weak_itm15_points,0.008263173647965858,0.007470677848421925
diff_weak_overtime_losses,5.314840571859006,0.007460249173209865
home_general_itb_points,1.3521205315832254,0.007441298146596331
home_away_medium_goals_scored,5.64284663444154,0.007424132711304932
away_away_medium_itm_points,9.239922219629568,0.007403986956324715
away_away_weak_tm05_points,1.7452071510462395,0.007370078560957616
ratio_home_strong_tb45_points,1.9148124694064828,0.00733277798507137
ratio_medium_overtime_wins,2.0068497182922433,0.007331706801086968
home_away_points,2.850853088087043,0.007331314908193276
ratio_general_goals_conceded,1.1058284037259127,0.007327253377511056
home_home_tm55_points,3.244315955381609,0.007324489286274494
away_away_medium_games_draws,4.345978722106646,0.007312308204864726
ratio_weak_tb45_points,1.8828690528837857,0.0073024519384101705
home_away_games_losses,2.310723513862483,0.0072992051554670034
ratio_medium_itm_points,0.6017733123179692,0.0072883657719535755
away_medium_itb25_points,4.1656880867849315,0.0072607092679182195
ratio_away_strong_tb_points,1.8100485594443987,0.007257621130672964
home_home_oz_points,3.679974981187746,0.00725475561920641
away_away_average_scoring,111.18703923113547,0.007244692115205398
home_medium_average_scoring,3.169147774154265,0.007242919193092723
ratio_home_victory_dry,11.899337367831341,0.007224071691500189
diff_medium_tm55_points,0.014125084006849689,0.007207571959551018
away_strong_tm55_points,3.748622067479172,0.0071650558200591075
away_home_weak_victory_dry,2.301539662543658,0.007157002300221427
home_away_weak_itm55_points,1.2479118505783875,0.007154475368112534
diff_away_medium_itm_points,0.011285330593616577,0.007151232546454445
away_home_weak_tb_points,1.4922394351657577,0.007141011932739305
home_home_weak_overtime_losses,5.183521212993686,0.007135716723053465
home_general_goals_conceded,0.3792814793347466,0.007133226018425587
ratio_home_strong_tb25_points,4.750683226439455,0.007129916560962624
away_home_strong_tm55_points,4.005415350600449,0.007114066370481842
away_weak_itm35_points,4.13255117530294,0.007104885833312036
away_away_goals_scored,0.6500077702228165,0.007094789306279381
away_home_ozn_points,6.204139503650326,0.007078842077339109
away_home_medium_goals_ratio,1.4957374163943136,0.007078406204489296
home_away_medium_tb45_points,3.947047283957957,0.007038880400191516
home_away_weak_tb15_points,0.5789656270748953,0.007031826253465434
away_strong_goals_difference,1.6538756412106674,0.007001171118911298
diff_strong_itm25_points,0.029147560772658995,0.006994681407642256
diff_home_medium_tm35_points,0.21273845301892025,0.006985514505353452
ratio_home_strong_tm55_points,0.5427969669433713,0.006981603564325756
away_weak_tm55_points,4.122106964889131,0.006969027935484373
away_away_weak_overtime_losses,3.679926087368305,0.006945376757935939
ratio_weak_lossing_dry,2.8807647884513905,0.006933280841941114
diff_away_strong_tm55_points,0.06112392585471459,0.006932814751014593
ratio_home_weak_itb35_points,3.8330201860666655,0.006912945149619265
diff_away_strong_itb45_points,0.11705520065006887,0.006885644976237337
away_home_weak_tm05_points,1.5421615617163351,0.006883852831520709
ratio_home_weak_goals_ratio,3.0806177106383577,0.006877027676569281
home_away_strong_points,1.7335381238822536,0.006856100793747322
diff_general_tb15_points,0.0409711981613026,0.006854341678436349
ratio_general_overtime_losses,2.1051808784088832,0.006852089874648026
away_away_strong_goals_scored,1.5895185518452468,0.006850530304131519
ratio_home_medium_tb05_points,0.20259052729857613,0.006848298591306978
ratio_away_medium_tm_points,2.2516373661979445,0.006847780328093078
ratio_home_strong_tb05_points,1.6296709142068802,0.006836799173347563
ratio_away_itb35_points,0.03827664522103865,0.006819639415320822
diff_weak_tb35_points,0.03561723961868279,0.006813695740080616
ratio_home_weak_itm_points,0.008263173647965858,0.006812520133725242
ratio_home_strong_average_scoring,8.205841386339404,0.006804992343011351
away_strong_itb05_points,0.15718381044936824,0.006799100694590887
away_weak_itm_points,4.3396100731300455,0.0067866155688971475
away_home_tm_points,7.420748121156402,0.006782802138577404
away_general_games_wins,2.744454815812944,0.0067173185792299694
home_general_points,3.2266858652041206,0.0066976458628851265
diff_away_strong_itm35_points,0.001699052254747686,0.0066804842002656795
diff_strong_oz_points,0.408584626014272,0.0066553463923262335
diff_away_strong_average_throughput,2.2087549481393283,0.0066466694930862324
diff_strong_itm45_points,0.00426917762117697,0.006636983473696123
ratio_home_weak_itb05_points,0.6499485711204304,0.006593759214295503
home_home_weak_overtime_wins,5.183521212993686,0.006580680595610344
home_away_medium_goals_conceded,5.3716454032649095,0.006576894784300347
diff_home_weak_ozn_points,3.38887125545348,0.006576636605759134
away_away_strong_overtime_wins,0.1944290063009594,0.006571943466081587
diff_home_strong_itb15_points,0.11893727928840764,0.006571876518216779
ratio_away_medium_average_throughput,3.2783596309806615,0.00657003067743922
home_away_games_played,2.307524644268726,0.006563419323385888
ratio_away_medium_itb55_points,0.3674502011586503,0.006537428379452592
away_away_goals_conceded,0.5715725803055312,0.006531286014980209
diff_home_tm35_points,0.9390201692327487,0.0065154520456729426
away_away_weak_ozn_points,3.0557564766147367,0.006508278230173747
ratio_away_weak_tb45_points,0.31860596715948614,0.006488992944782668
ratio_weak_tm_points,0.4134959742340979,0.006487699174189343
ratio_general_tb55_points,0.00034254596557553563,0.006459377386327958
diff_away_weak_games_played,0.0770771834328134,0.006458044834076526
home_general_goals_scored,0.04263609666895242,0.006451989418259085
home_away_itm_points,2.5823204153007433,0.006449947943731438
ratio_home_average_scoring,3.7780509196868137,0.00644850374951611
ratio_home_strong_games_wins,0.2678666829771296,0.006448497768332562
ratio_weak_itm15_points,0.0020252499033764693,0.006438389502308128
home_away_medium_ozn_points,3.568044550682385,0.006419446654299943
ratio_home_strong_tb55_points,7.603115418203122,0.006415486840249285
ratio_home_strong_itb_points,0.4012698067627068,0.006364153575775688
home_home_strong_itm25_points,2.8517532584524634,0.0063637610691658075
home_away_weak_tm15_points,1.4302456235719554,0.0063592293800947
ratio_away_weak_tm35_points,0.2505255293731179,0.006348084063637849
ratio_weak_itm05_points,2.0979880557173733,0.006341207958469042
ratio_general_itb25_points,0.6192821091034937,0.006304162742599706
home_strong_itm15_points,2.4932156880511047,0.006299084080025663
ratio_general_tm15_points,1.2975614851586796,0.006288048220460585
home_general_goals_ratio,5.941118859245454,0.006284261868045649
diff_home_tb55_points,2.7562166576002967,0.006284026825833289
ratio_weak_games_draws,0.031089075965541807,0.006271550134675508
home_away_tb05_points,2.554802407247943,0.006261825910671037
ratio_away_weak_itm25_points,0.13181440829488722,0.006258736587283709
home_away_weak_goals_ratio,5.858611109411035,0.006243264539444349
home_strong_itm55_points,0.9903184344926251,0.0062331920697742405
ratio_away_strong_goals_scored,4.7532696659701,0.006227789643411974
diff_home_weak_itm_points,0.415525719998298,0.00622622199467826
ratio_strong_tm05_points,0.7403615871208556,0.0062063534185239355
away_weak_itm55_points,4.1840697953105845,0.006205018956683572
away_home_medium_tb55_points,4.445673420726219,0.006205016000165431
home_weak_itm25_points,1.468373595294737,0.006199535307584325
away_strong_tm_points,11.898606545029175,0.006188256128517811
away_home_goals_ratio,2.908656265865719,0.006177284941019767
ratio_medium_tm45_points,0.0002688981467727407,0.006173953894028639
diff_home_itm35_points,0.09008667740674582,0.0061694879559057725
away_strong_overtime_wins,0.0023649683530024,0.006161063631313413
away_medium_goals_conceded,5.426668066082124,0.006137267750393249
away_matchs,0.0,0.006123447407509364
away_away_medium_games_wins,7.347587915910534,0.006096046408310629
home_home_weak_goals_ratio,9.756338057663928,0.006088175002862961
home_home_medium_itm35_points,3.777896511154024,0.0060669624252354115
diff_weak_overtime_wins,5.314840571859006,0.006037753689649206
away_home_games_played,4.571277910295141,0.006027980883041906
away_away_weak_goals_conceded,2.9036625585892137,0.0060178212504704565
away_home_medium_itb15_points,4.947633060572886,0.006017541867615828
diff_home_strong_itb25_points,0.21066179756119663,0.006010891991756084
away_strong_tb45_points,0.007369526934946499,0.005990561788763449
home_home_goals_ratio,15.80662683726385,0.005967688718851116
away_medium_itb_points,4.472479440241297,0.00596566552859934
away_away_weak_tb35_points,1.819291207204296,0.0059497490448985335
home_home_weak_itb25_points,1.6861689967912536,0.005948726831172646
home_weak_games_wins,3.3343104672475614,0.005937665655076918
ratio_strong_games_wins,0.4520943849920398,0.005933217787412959
diff_away_weak_tb55_points,0.27862431181558167,0.005925651698853507
home_general_overtime_wins,3.296042832324667,0.005915222396473574
ratio_strong_ozn_points,1.031905656287077,0.005914958184085162
home_away_medium_goals_ratio,2.691327577641958,0.005913950409946134
home_strong_tb15_points,7.998930128644953e-05,0.005887363520193478
away_general_overtime_wins,0.0022888230891139278,0.005884561409069233
home_weak_overtime_losses,5.314840571859006,0.005864636626035091
home_away_weak_games_draws,0.15972616889321528,0.005854411739739218
home_home_weak_itb55_points,0.5026196262638237,0.0058485449562668546
ratio_home_medium_overtime_wins,1.7734268453961828,0.005820018111379888
ratio_strong_tb35_points,0.0900660351141317,0.005813235346823209
diff_home_strong_itb35_points,0.015394898350102632,0.005806156349296154
ratio_home_goals_difference,2.9025619532497706,0.005798598969133373
diff_away_medium_games_losses,0.03662636447838338,0.005788533744798707
home_medium_tm45_points,4.010237793254646,0.005785860048617586
home_medium_tb55_points,0.9876480445573989,0.005781739600674518
diff_home_strong_itm15_points,0.39404479414291066,0.0057689962703035835
diff_home_medium_itb05_points,0.10506978547771599,0.005762277975698504
home_home_weak_itb05_points,1.4543244784216,0.005760438827574488
away_home_medium_itm55_points,6.100250765057732,0.005744788177055149
ratio_home_strong_itm45_points,1.230325463582353,0.005744068723757545
ratio_away_tb45_points,3.6596879635222903,0.00572799003778246
away_away_itm35_points,4.934431359572146,0.005726576654853099
away_home_weak_itb25_points,1.2241130981037165,0.005726447520571387
away_home_strong_tm15_points,4.5653689551098795,0.005719121203957123
diff_home_strong_goals_ratio,16.816505218749413,0.005655737822525042
diff_weak_itb_points,1.2950017103129174,0.005650430700596454
home_weak_average_throughput,0.001865175157513904,0.005647327950527581
ratio_away_strong_tm55_points,0.1450862166167461,0.00564444368312067
home_away_weak_itm15_points,0.5025714497217233,0.005643072637907309
home_away_medium_games_losses,3.9149681236626583,0.005639279306303813
ratio_away_tm25_points,4.747699606810053,0.00563156783884966
diff_away_strong_tm_points,0.7628725707116567,0.00560005198413327
away_weak_games_played,4.18559739552605,0.005580555327431513
home_general_itm_points,3.433183208677644,0.005576253384749208
away_home_medium_games_draws,6.298580366226563,0.0055379036479146215
diff_medium_games_draws,0.17601500454671984,0.005521159507930529
away_away_itb_points,0.013462068020740549,0.005520885974504841
away_weak_itb55_points,2.690409608888545,0.005513651770140182
ratio_away_medium_lossing_dry,2.551363492418524,0.005489308239788437
home_away_strong_tm25_points,3.1856733149795606,0.005489020516890486
ratio_home_goals_scored,1.0919289632079785,0.005464015867873595
away_weak_goals_ratio,3.159579847837439,0.005443997182031701
ratio_weak_goals_scored,1.9303745451318375,0.0054234679123528196
home_away_weak_tm05_points,1.7555032244726552,0.0054232154114002284
away_strong_victory_dry,7.471464441989937,0.005414936177433827
home_general_itb25_points,1.3858103096972387,0.005413700554102396
ratio_general_goals_scored,0.40082203630712204,0.005389049151233394
ratio_general_overtime_wins,2.397068299810046,0.005374982744377421
diff_home_medium_oz_points,0.43333729333590665,0.005369596496395346
diff_home_itm15_points,0.11843980448391557,0.0053509556132054215
away_away_weak_overtime_wins,3.679926087368305,0.00530196135072547
diff_away_medium_tb_points,0.655739224715657,0.005300299240209583
ratio_home_medium_tm15_points,1.6198449115641655,0.005287253402799452
ratio_away_strong_goals_conceded,0.01581300933173849,0.005275526458755397
away_away_medium_itb35_points,1.8039491970923522,0.005243434900530808
home_home_strong_tm55_points,2.4151557210735284,0.005208072015465026
ratio_home_medium_itb35_points,0.11476407679712129,0.005206597379097788
diff_medium_victory_dry,0.9698127616615798,0.005202719975863523
ratio_away_tb_points,1.9202025884916951,0.0051995306274519315
